25,12,1,76,1254,6.1,12.1,0.5,0,0.1,0,6.1,12.1,0.502,3.8,5.6,0.686,2,4.7,6.6,1.4,0.3,0.9,2.1,6.5,15.9
25,13,1,82,2283,7.3,14.6,0.498,0,0,0,7.3,14.6,0.499,4.2,5.6,0.749,1.8,3.7,5.4,1,0.4,0.6,2.1,4.7,18.7
25,14,1,72,1903,7.2,15,0.484,0,0,0.5,7.2,14.9,0.484,4.1,5.6,0.729,1.7,3.5,5.2,1.2,0.2,0.6,2.4,4.7,18.6
25,15,1,72,1437,6.3,13.5,0.465,0,0,0,6.3,13.5,0.466,5,6.8,0.731,1.4,3.7,5.1,1.3,0.6,0.8,1.8,5.9,17.5
25,16,1,52,617,7.1,15.8,0.452,0,0,-1,7.1,15.8,0.452,4.9,6.9,0.712,1.8,4.1,5.8,2.4,0.6,0.4,3,7.1,19.1
25,17,1,45,469,6,12.9,0.464,0,0,-1,6,12.9,0.464,4.1,6.1,0.684,0.8,4.1,5,1.7,0.3,0.2,2.3,6.9,16.1
25,18,1,28,266,4.3,11.2,0.386,0,0,-1,4.3,11.2,0.386,1.5,2.3,0.647,1.4,4.5,5.8,1.1,0.7,1.1,1.9,6,10.2
25,19,1,28,274,5.4,14.5,0.373,0,0,-1,5.4,14.5,0.373,2.1,3.4,0.615,2,3.3,5.3,1.4,0.1,1.1,2.8,8,12.9
26,1,1,4,26,4.2,9.7,0.429,0,2.8,0,4.2,6.9,0.6,1.4,4.2,0.333,1.4,1.4,2.8,5.5,1.4,0,1.4,5.5,9.7
27,1,1,25,139,2.8,7.8,0.367,0,0,-1,2.8,7.8,0.367,1.8,3.6,0.5,2.1,2.8,4.9,0.8,0.8,1,2.1,3.1,7.5
27,2,1,40,296,3.8,7.8,0.484,0,0,-1,3.8,7.8,0.484,1,1.3,0.727,2.2,3.6,5.8,0.6,0.4,1.8,1.5,9.2,8.5
28,1,1,79,2349,7.2,16.9,0.425,0.2,0.6,0.27,7,16.4,0.431,2.2,3,0.746,1.3,2.7,4,5.3,2.1,0.4,3.8,2.4,16.8
28,2,1,78,2211,6.4,15.6,0.412,0.1,0.5,0.3,6.3,15.1,0.416,2.3,3,0.76,1.3,3.3,4.6,4.1,2,0.5,2.9,2.4,15.3
28,3,1,79,2000,6.8,16.7,0.41,0.4,1.5,0.286,6.4,15.2,0.422,3.1,3.8,0.803,1.4,2.3,3.7,4.3,2.3,0.8,2.9,2.7,17.2
28,4,1,81,1840,6.4,14,0.454,0.1,0.6,0.219,6.2,13.4,0.465,3.2,3.7,0.848,1.1,3,4.1,3.3,1.9,0.4,2.3,2.7,16
28,5,1,40,1134,6.9,14.7,0.468,0.2,0.5,0.294,6.7,14.1,0.474,3.8,4.5,0.844,1.5,2.3,3.8,3.8,2.2,0.4,2.4,2.2,17.7
28,6,1,82,2727,6.2,13.6,0.458,0.5,1.3,0.354,5.8,12.3,0.469,2.2,2.9,0.77,1.2,2.5,3.7,3.1,1.6,0.4,1.8,2,15.1
28,7,1,14,466,5.3,11.9,0.448,1.4,3.5,0.4,3.9,8.4,0.468,3.1,3.2,0.952,0.8,2.1,2.9,2.1,1.5,0.4,2.7,3.2,15.1
28,8,1,34,1007,5.1,13.9,0.364,1.5,3.7,0.404,3.6,10.2,0.35,2.4,3,0.81,0.5,2.2,2.7,2.5,1.9,0.3,2.4,2.4,14.1
28,9,1,32,477,5.2,13.8,0.377,1.1,3.2,0.349,4.1,10.6,0.386,2.8,3.2,0.86,0.7,2.6,3.2,4.3,1.3,0.3,3.7,2.6,14.3
28,10,1,12,135,5.3,15.7,0.339,0.5,1.1,0.5,4.8,14.7,0.327,4.5,5.3,0.85,2.4,2.9,5.3,3.5,1.3,0.3,2.7,2.1,15.7
28,10,1,27,352,3.8,10.8,0.349,0.4,1.1,0.364,3.4,9.7,0.347,1.3,1.5,0.867,1.1,2.4,3.5,2.7,2.1,0,2,2,9.3
28,10,1,39,487,4.2,12.2,0.345,0.4,1.1,0.4,3.8,11.1,0.34,2.2,2.6,0.857,1.5,2.5,4,2.9,1.9,0.1,2.2,2.1,11.1
28,11,1,46,634,3.2,9.7,0.329,0.3,1.1,0.263,2.9,8.6,0.338,2.4,3,0.811,1.3,3.4,4.7,3,1.6,0.5,2.1,2.6,9.1
29,1,1,2,12,3,9,0.333,0,0,-1,3,9,0.333,0,0,-1,3,3,6,0,0,0,3,3,6
30,1,1,58,696,6.6,15.6,0.425,-1,-1,-1,6.6,15.6,0.425,3.3,4.3,0.762,-1,-1,4.4,5.3,-1,-1,-1,3.3,16.6
30,2,1,46,752,5.3,14.2,0.372,-1,-1,-1,5.3,14.2,0.372,2.5,3.3,0.768,-1,-1,2.8,5.5,-1,-1,-1,3.4,13.1
30,3,1,24,838,4.5,11,0.41,-1,-1,-1,4.5,11,0.41,2.4,2.9,0.838,-1,-1,2.7,5,-1,-1,-1,3.3,11.5
30,3,1,42,1488,5.5,12.1,0.456,-1,-1,-1,5.5,12.1,0.456,3.3,4.2,0.777,-1,-1,3.1,5.9,-1,-1,-1,2.5,14.4
30,3,1,66,2326,5.2,11.7,0.441,-1,-1,-1,5.2,11.7,0.441,3,3.8,0.794,-1,-1,3,5.5,-1,-1,-1,2.8,13.3
30,4,1,74,1664,5.6,11.4,0.488,-1,-1,-1,5.6,11.4,0.488,3.5,4.3,0.814,-1,-1,3.1,5.5,-1,-1,-1,3,14.7
30,5,1,7,58,3.1,9.9,0.313,-1,-1,-1,3.1,9.9,0.313,4.3,6.2,0.7,-1,-1,1.2,8.7,-1,-1,-1,2.5,10.6
30,5,1,69,1586,5.8,12.7,0.455,-1,-1,-1,5.8,12.7,0.455,3.8,4.9,0.765,-1,-1,4.1,5.9,-1,-1,-1,3.7,15.3
30,5,1,76,1644,5.7,12.6,0.451,-1,-1,-1,5.7,12.6,0.451,3.8,5,0.762,-1,-1,4,6,-1,-1,-1,3.7,15.1
30,6,1,71,1743,5.5,12.9,0.428,-1,-1,-1,5.5,12.9,0.428,3.8,4.5,0.845,-1,-1,3.7,5.7,-1,-1,-1,3.9,14.9
30,7,1,67,930,6.3,16.1,0.393,-1,-1,-1,6.3,16.1,0.393,5.5,7.1,0.776,-1,-1,4.3,5.2,-1,-1,-1,4.9,18.1
30,8,1,82,1805,4.9,11.9,0.412,-1,-1,-1,4.9,11.9,0.412,4.1,4.8,0.85,-1,-1,2.9,4.3,-1,-1,-1,4.1,13.9
30,9,1,72,1627,4.8,10.9,0.438,-1,-1,-1,4.8,10.9,0.438,2.2,2.7,0.818,-1,-1,2.3,4.8,-1,-1,-1,3.8,11.7
30,10,1,26,410,3.5,8.6,0.408,-1,-1,-1,3.5,8.6,0.408,2.2,2.5,0.893,-1,-1,2.8,5.1,-1,-1,-1,2.7,9.2
30,10,1,36,414,2.3,7,0.338,-1,-1,-1,2.3,7,0.338,1.5,2,0.739,-1,-1,2.7,4.7,-1,-1,-1,3.5,6.2
30,10,1,62,824,2.9,7.8,0.376,-1,-1,-1,2.9,7.8,0.376,1.8,2.2,0.824,-1,-1,2.8,4.9,-1,-1,-1,3.1,7.7
30,11,1,38,437,3.5,8.6,0.404,-1,-1,-1,3.5,8.6,0.404,2.1,2.6,0.813,-1,-1,2.1,4.2,-1,-1,-1,4.5,9.1
31,1,1,2,-1,-1,-1,0.25,-1,-1,-1,-1,-1,0.25,-1,-1,0.667,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,1,1,40,-1,-1,-1,0.249,-1,-1,-1,-1,-1,0.249,-1,-1,0.542,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,2,1,59,-1,-1,-1,0.312,-1,-1,-1,-1,-1,0.312,-1,-1,0.667,-1,-1,-1,-1,-1,-1,-1,-1,-1
